real_path,fake_path
../data/Real/Aff-Wild2_v3/106-30-720x1280/00001.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00001.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00017.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00017.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00033.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00033.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00049.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00049.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00065.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00065.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00081.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00081.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00097.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00097.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00113.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00113.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00129.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00129.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00145.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00145.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00161.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00161.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00177.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00177.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00193.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00193.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00209.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00209.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00225.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00225.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00241.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00241.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00257.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00257.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00273.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00273.png
../data/Real/Aff-Wild2_v3/106-30-720x1280/00289.jpg,../data/Fake/Aff-Wild2_v3/106-30-720x1280/00289.png
